TrainCategory,TrainId,FromStation,DepartureFromStation,ToStation,ArrivalToStation,Demand,Distance_KM,Electrified,OriginTrainId
RØ,3429_4429,HG/86,414,KH/86,464,292,46.2,true,3429
RØ,3429_4429,KH/86,467,NÆ/86,532,66,79.2,true,4429
RØ,3431_2431,HG/86,444,KH/86,494,302,46.2,true,3431
RØ,3431_2431,KH/86,497,NÆ/86,562,63,79.2,true,2431
RØ,3433_4433,HG/86,474,KH/86,524,332,46.2,true,3433
RØ,3433_4433,KH/86,527,NÆ/86,592,39,79.2,true,4433
RØ,3435_2435,HG/86,504,KH/86,554,198,46.2,true,3435
RØ,3435_2435,KH/86,557,NÆ/86,622,45,79.2,true,2435
RØ,3437_4437,HG/86,534,KH/86,584,212,46.2,true,3437
RØ,3437_4437,KH/86,587,NÆ/86,652,32,79.2,true,4437
RØ,3463_2463,HG/86,924,KH/86,974,191,46.2,true,3463
RØ,3463_2463,KH/86,977,NÆ/86,1042,386,79.2,true,2463
RØ,3465_4465,HG/86,954,KH/86,1004,180,46.2,true,3465
RØ,3465_4465,KH/86,1007,NÆ/86,1072,237,79.2,true,4465
RØ,3467_2467,HG/86,984,KH/86,1034,86,46.2,true,3467
RØ,3467_2467,KH/86,1037,NÆ/86,1102,176,79.2,true,2467
RØ,3469_4469,HG/86,1014,KH/86,1064,78,46.2,true,3469
RØ,3469_4469,KH/86,1067,NÆ/86,1132,93,79.2,true,4469
RØ,3471_2471,HG/86,1044,KH/86,1094,62,46.2,true,3471
RØ,3471_2471,KH/86,1097,NÆ/86,1162,88,79.2,true,2471
RØ,3473_4473,HG/86,1074,KH/86,1124,60,46.2,true,3473
RØ,3473_4473,KH/86,1127,NÆ/86,1192,59,79.2,true,4473
RØ,3475_2475,HG/86,1104,KH/86,1154,41,46.2,true,3475
RØ,3475_2475,KH/86,1157,NÆ/86,1222,71,79.2,true,2475
RØ,3502_4425,KB/86,303,KK/86,391,133,113.7,false,3502
RØ,3502_4425,KK/86,398,NÆ/86,472,74,82.3,true,4425
RØ,3802_4204,NF/86,283,VO/86,304,8,28.8,false,3802
RØ,3802_4204,VO/86,310,HG/86,452,222,164.3,true,4204
RØ,3810_2412,NF/86,403,NÆ/86,442,47,56.2,false,3810
RØ,3810_2412,NÆ/86,456,KK/86,532,231,82.3,true,2412
RØ,3810_4210,NF/86,403,NÆ/86,442,47,56.2,false,3810
RØ,3810_4210,NÆ/86,448,HG/86,572,520,136.9,true,4210
RV,3918_2720,AR/86,424,FA/86,492,153,108.5,false,3918
RV,3918_2720,FA/86,510,OD/86,564,27,60.3,true,2720
RV,3922_4724,AR/86,489,FA/86,567,64,108.5,false,3922
RV,3922_4724,FA/86,570,OD/86,616,16,60.3,true,4724
RV,3954_4756,AR/86,969,FA/86,1037,161,108.5,false,3954
RV,3954_4756,FA/86,1050,OD/86,1096,31,60.3,true,4756
RV,3958_2760,AR/86,1029,FA/86,1097,75,108.5,false,3958
RV,3958_2760,FA/86,1110,OD/86,1164,16,60.3,true,2760
L,4014_14,AB/86,303,AR/86,372,74,139.8,false,4014
L,4014_14,AR/86,380,VJ/86,424,413,82.8,false,14
L,4014_14,VJ/86,426,FA/86,441,462,25.7,false,14
L,4014_14,FA/86,447,CPH/86,572,663,230.2,true,14
L,4018_18,AB/86,363,AR/86,433,197,139.8,false,4018
L,4018_18,AR/86,440,VJ/86,484,485,82.8,false,18
L,4018_18,VJ/86,486,FA/86,501,467,25.7,false,18
L,4018_18,FA/86,507,CPH/86,632,492,230.2,true,18
L,4022_22,ABL/86,406,AR/86,493,234,145.3,false,4022
L,4022_22,AR/86,500,VJ/86,544,280,82.8,false,22
L,4022_22,VJ/86,546,FA/86,561,268,25.7,false,22
L,4022_22,FA/86,567,CPH/86,692,337,230.2,true,22
L,4026_26,ABL/86,466,AR/86,553,141,145.3,false,4026
L,4026_26,AR/86,560,VJ/86,604,226,82.8,false,26
L,4026_26,VJ/86,606,FA/86,621,257,25.7,false,26
L,4026_26,FA/86,627,CPH/86,752,373,230.2,true,26
L,4030_30,ABL/86,526,AR/86,613,119,145.3,false,4030
L,4030_30,AR/86,620,VJ/86,664,253,82.8,false,30
L,4030_30,VJ/86,666,FA/86,681,278,25.7,false,30
L,4030_30,FA/86,687,CPH/86,812,333,230.2,true,30
L,4034_34,ABL/86,586,AR/86,673,125,145.3,false,4034
L,4034_34,AR/86,680,VJ/86,724,226,82.8,false,34
L,4034_34,VJ/86,726,FA/86,741,248,25.7,false,34
L,4034_34,FA/86,747,CPH/86,872,348,230.2,true,34
L,4038_38,ABL/86,646,AR/86,733,106,145.3,false,4038
L,4038_38,AR/86,740,VJ/86,784,221,82.8,false,38
L,4038_38,VJ/86,786,FA/86,801,229,25.7,false,38
L,4038_38,FA/86,807,CPH/86,932,388,230.2,true,38
L,4042_42,ABL/86,706,AR/86,793,109,145.3,false,4042
L,4042_42,AR/86,800,VJ/86,844,267,82.8,false,42
L,4042_42,VJ/86,846,FA/86,861,298,25.7,false,42
L,4042_42,FA/86,867,CPH/86,992,419,230.2,true,42
L,4046_46,ABL/86,766,AR/86,853,111,145.3,false,4046
L,4046_46,AR/86,860,VJ/86,904,247,82.8,false,46
L,4046_46,VJ/86,906,FA/86,921,264,25.7,false,46
L,4046_46,FA/86,927,CPH/86,1052,409,230.2,true,46
L,4050_50,ABL/86,826,AR/86,913,123,145.3,false,4050
L,4050_50,AR/86,920,VJ/86,964,306,82.8,false,50
L,4050_50,VJ/86,966,FA/86,981,360,25.7,false,50
L,4050_50,FA/86,987,CPH/86,1112,494,230.2,true,50
L,4054_54,ABL/86,886,AR/86,973,169,145.3,false,4054
L,4054_54,AR/86,980,VJ/86,1024,340,82.8,false,54
L,4054_54,VJ/86,1026,FA/86,1041,385,25.7,false,54
L,4054_54,FA/86,1047,CPH/86,1172,393,230.2,true,54
L,4058_58,ABL/86,946,AR/86,1033,160,145.3,false,4058
L,4058_58,AR/86,1040,VJ/86,1084,251,82.8,false,58
L,4058_58,VJ/86,1086,FA/86,1101,280,25.7,false,58
L,4058_58,FA/86,1107,CPH/86,1232,309,230.2,true,58
L,4062_62,ABL/86,1006,AR/86,1093,90,145.3,false,4062
L,4062_62,AR/86,1100,VJ/86,1144,147,82.8,false,62
L,4062_62,VJ/86,1146,FA/86,1161,139,25.7,false,62
L,4062_62,FA/86,1167,CPH/86,1292,205,230.2,true,62
L,4066_66,ABL/86,1066,AR/86,1153,56,145.3,false,4066
L,4066_66,AR/86,1160,VJ/86,1204,106,82.8,false,66
L,4066_66,VJ/86,1206,FA/86,1221,119,25.7,false,66
L,4066_66,FA/86,1227,CPH/86,1352,182,230.2,true,66
L,4070_70,ABL/86,1126,AR/86,1213,37,145.3,false,4070
L,4070_70,AR/86,1220,VJ/86,1264,183,82.8,false,70
L,4070_70,VJ/86,1266,FA/86,1281,173,25.7,false,70
L,4070_70,FA/86,1287,CPH/86,1412,170,230.2,true,70
L,4074_74,AB/86,1203,AR/86,1273,28,139.8,false,4074
L,4074_74,AR/86,1280,VJ/86,1324,38,82.8,false,74
L,4074_74,VJ/86,1326,FA/86,1341,15,25.7,false,74
IC,4116_416,AB/86,325,AR/86,403,137,139.8,false,4116
IC,4116_416,AR/86,410,FA/86,469,239,108.5,false,416
IC,4120_120,ABL/86,368,AR/86,463,377,145.3,false,4120
IC,4120_120,AR/86,470,FA/86,531,254,108.5,false,120
IC,4120_120,FA/86,536,KK/86,679,146,223.7,true,120
IC,4124_424,ABL/86,428,AR/86,523,233,145.3,false,4124
IC,4124_424,AR/86,530,FA/86,589,151,108.5,false,424
IC,4128_428,ABL/86,488,AR/86,583,110,145.3,false,4128
IC,4128_428,AR/86,590,FA/86,649,69,108.5,false,428
IC,4132_432,ABL/86,548,AR/86,643,92,145.3,false,4132
IC,4132_432,AR/86,650,FA/86,709,96,108.5,false,432
IC,4136_136,ABL/86,608,AR/86,703,105,145.3,false,4136
IC,4136_136,AR/86,710,FA/86,771,103,108.5,false,136
IC,4136_136,FA/86,776,HGL/86,929,250,225.8,true,136
IC,4140_440,ABL/86,668,AR/86,763,103,145.3,false,4140
IC,4140_440,AR/86,770,FA/86,829,113,108.5,false,440
IC,4144_444,ABL/86,728,AR/86,823,99,145.3,false,4144
IC,4144_444,AR/86,830,FA/86,889,230,108.5,false,444
IC,4148_448,ABL/86,788,AR/86,883,112,145.3,false,4148
IC,4148_448,AR/86,890,FA/86,949,127,108.5,false,448
IC,4152_152,ABL/86,848,AR/86,943,108,145.3,false,4152
IC,4152_152,AR/86,950,FA/86,1011,149,108.5,false,152
IC,4152_152,FA/86,1016,KH/86,1150,145,220.6,true,152
IC,4156_456,ABL/86,908,AR/86,1003,142,145.3,false,4156
IC,4156_456,AR/86,1010,FA/86,1069,151,108.5,false,456
IC,4160_460,ABL/86,968,AR/86,1063,113,145.3,false,4160
IC,4160_460,AR/86,1070,FA/86,1129,87,108.5,false,460
IC,4164_464,ABL/86,1028,AR/86,1123,94,145.3,false,4164
IC,4164_464,AR/86,1130,FA/86,1189,100,108.5,false,464
IC,4168_468,ABL/86,1088,AR/86,1183,26,145.3,false,4168
IC,4168_468,AR/86,1190,FA/86,1249,52,108.5,false,468
IC,4172_474,ABL/86,1148,AR/86,1243,31,145.3,false,4172
IC,4172_474,AR/86,1250,FA/86,1309,95,108.5,false,474
IC,4176_176,ABL/86,1208,AR/86,1303,63,145.3,false,4176
IC,4176_176,AR/86,1310,FA/86,1371,82,108.5,false,176
IC,4176_176,FA/86,1376,KH/86,1510,68,220.6,true,176
IC,4178_4180,ABL/86,1268,AB/86,1280,10,5.5,false,4178
IC,4178_4180,AB/86,1285,AR/86,1363,30,139.8,false,4180
IC,4180_182,AB/86,1285,AR/86,1363,30,139.8,false,4180
IC,4180_182,AR/86,1370,FA/86,1431,53,108.5,false,182
IC,4180_182,FA/86,1436,KH/86,1585,84,220.6,true,182
IC,4184_484,ABL/86,1328,AR/86,1423,16,145.3,false,4184
IC,4184_484,AR/86,1430,KD/86,1513,27,128.4,false,484
RØ,4259_3859,HG/86,868,NÆ/86,992,435,136.9,true,4259
RØ,4259_3859,NÆ/86,998,NF/86,1037,50,56.2,false,3859
RØ,4263_3863,HG/86,928,NÆ/86,1052,484,136.9,true,4263
RØ,4263_3863,NÆ/86,1058,NF/86,1097,49,56.2,false,3863
RØ,4291_1591,HG/86,1348,KH/86,1403,36,46.2,true,4291
RØ,4291_1591,KH/86,1410,KB/86,1510,102,110.6,false,1591
RØ,4402_3402,NÆ/86,306,KH/86,373,81,79.2,true,4402
RØ,4402_3402,KH/86,376,HG/86,426,38,46.2,true,3402
RØ,4402_4500,NÆ/86,306,KH/86,373,81,79.2,true,4402
RØ,4402_4500,KH/86,382,HG/86,437,26,46.2,true,4500
RØ,4406_3406,NÆ/86,366,KH/86,433,253,79.2,true,4406
RØ,4406_3406,KH/86,436,HG/86,486,134,46.2,true,3406
RØ,4434_3434,NÆ/86,786,KH/86,853,58,79.2,true,4434
RØ,4434_3434,KH/86,856,HG/86,906,194,46.2,true,3434
RØ,4438_3438,NÆ/86,846,KH/86,913,63,79.2,true,4438
RØ,4438_3438,KH/86,916,HG/86,966,187,46.2,true,3438
RØ,4442_3442,NÆ/86,906,KH/86,973,90,79.2,true,4442
RØ,4442_3442,KH/86,976,HG/86,1026,214,46.2,true,3442
RØ,4446_3446,NÆ/86,966,KH/86,1033,79,79.2,true,4446
RØ,4446_3446,KH/86,1036,HG/86,1086,153,46.2,true,3446
RØ,4450_3450,NÆ/86,1026,KH/86,1093,54,79.2,true,4450
RØ,4450_3450,KH/86,1096,HG/86,1146,139,46.2,true,3450
RV,4713_3915,OD/86,340,FA/86,386,17,60.3,true,4713
RV,4713_3915,FA/86,401,AR/86,469,85,108.5,false,3915
RV,4719_2921,OD/86,432,FA/86,477,29,60.3,true,4719
RV,4719_2921,FA/86,494,AR/86,563,33,108.5,false,2921
RV,4745_3947,OD/86,820,FA/86,866,28,60.3,true,4745
RV,4745_3947,FA/86,881,AR/86,949,165,108.5,false,3947
RØ,4804_2204,NF/86,307,NÆ/86,346,18,56.2,false,4804
RØ,4804_2204,NÆ/86,358,HG/86,482,229,136.9,true,2204
RØ,4804_4406,NF/86,307,NÆ/86,346,18,56.2,false,4804
RØ,4804_4406,NÆ/86,366,KH/86,433,253,79.2,true,4406
RØ,4808_2208,NF/86,366,NÆ/86,405,16,56.2,false,4808
RØ,4808_2208,NÆ/86,418,HG/86,542,481,136.9,true,2208
RØ,4812_2212,NF/86,427,NÆ/86,466,29,56.2,false,4812
RØ,4812_2212,NÆ/86,478,HG/86,602,203,136.9,true,2212
RØ,4812_4414,NF/86,427,NÆ/86,466,29,56.2,false,4812
RØ,4812_4414,NÆ/86,486,KK/86,562,124,82.3,true,4414
RØ,4816_2216,NF/86,487,NÆ/86,526,25,56.2,false,4816
RØ,4816_2216,NÆ/86,538,HG/86,662,199,136.9,true,2216
RØ,4816_4418,NF/86,487,NÆ/86,526,25,56.2,false,4816
RØ,4816_4418,NÆ/86,546,KK/86,622,85,82.3,true,4418
RØ,4820_2220,NF/86,547,NÆ/86,586,19,56.2,false,4820
RØ,4820_2220,NÆ/86,598,HG/86,722,82,136.9,true,2220
RØ,4820_4422,NF/86,547,NÆ/86,586,19,56.2,false,4820
RØ,4820_4422,NÆ/86,606,KK/86,682,61,82.3,true,4422
RØ,4824_2224,NF/86,607,NÆ/86,646,15,56.2,false,4824
RØ,4824_2224,NÆ/86,658,HG/86,782,106,136.9,true,2224
RØ,4824_4426,NF/86,607,NÆ/86,646,15,56.2,false,4824
RØ,4824_4426,NÆ/86,666,KK/86,742,54,82.3,true,4426
RØ,4828_2228,NF/86,667,NÆ/86,706,14,56.2,false,4828
RØ,4828_2228,NÆ/86,718,HG/86,842,113,136.9,true,2228
RØ,4828_4430,NF/86,667,NÆ/86,706,14,56.2,false,4828
RØ,4828_4430,NÆ/86,726,KK/86,802,44,82.3,true,4430
RØ,4832_2232,NF/86,727,NÆ/86,766,23,56.2,false,4832
RØ,4832_2232,NÆ/86,778,HG/86,902,143,136.9,true,2232
RØ,4832_4434,NF/86,727,NÆ/86,766,23,56.2,false,4832
RØ,4832_4434,NÆ/86,786,KH/86,853,58,79.2,true,4434
RØ,4836_2236,NF/86,787,NÆ/86,826,29,56.2,false,4836
RØ,4836_2236,NÆ/86,838,HG/86,962,323,136.9,true,2236
RØ,4836_4438,NF/86,787,NÆ/86,826,29,56.2,false,4836
RØ,4836_4438,NÆ/86,846,KH/86,913,63,79.2,true,4438
RØ,4840_2240,NF/86,847,NÆ/86,886,42,56.2,false,4840
RØ,4840_2240,NÆ/86,898,HG/86,1022,415,136.9,true,2240
RØ,4840_4442,NF/86,847,NÆ/86,886,42,56.2,false,4840
RØ,4840_4442,NÆ/86,906,KH/86,973,90,79.2,true,4442
RØ,4844_2244,NF/86,907,NÆ/86,946,53,56.2,false,4844
RØ,4844_2244,NÆ/86,958,HG/86,1082,319,136.9,true,2244
RØ,4844_4446,NF/86,907,NÆ/86,946,53,56.2,false,4844
RØ,4844_4446,NÆ/86,966,KH/86,1033,79,79.2,true,4446
RØ,4848_2248,NF/86,967,NÆ/86,1006,34,56.2,false,4848
RØ,4848_2248,NÆ/86,1018,HG/86,1142,109,136.9,true,2248
RØ,4848_4450,NF/86,967,NÆ/86,1006,34,56.2,false,4848
RØ,4848_4450,NÆ/86,1026,KH/86,1093,54,79.2,true,4450
RØ,4852_2252,NF/86,1027,NÆ/86,1066,21,56.2,false,4852
RØ,4852_2252,NÆ/86,1078,HG/86,1202,89,136.9,true,2252
RØ,4852_4454,NF/86,1027,NÆ/86,1066,21,56.2,false,4852
RØ,4852_4454,NÆ/86,1086,KK/86,1162,34,82.3,true,4454
RØ,4856_2256,NF/86,1087,NÆ/86,1126,13,56.2,false,4856
RØ,4856_2256,NÆ/86,1138,HG/86,1262,104,136.9,true,2256
RØ,4860_2260,NF/86,1147,NÆ/86,1186,9,56.2,false,4860
RØ,4860_2260,NÆ/86,1198,HG/86,1322,88,136.9,true,2260
IC,80169_469,HGL/86,1055,FA/86,1202,194,225.8,true,80169
IC,80169_469,FA/86,1209,AR/86,1268,94,108.5,false,469
