TripId,TrainCategory,TrainId,FromStation,ToStation,Departure,Arrival,Demand,Electrified,GGVId,Distance,UnitSpecificId
674,RV,2341_2941,ES/86,FA/86,724,789,26,True,-1,88.5,ICA_46
675,RV,2341_2941,FA/86,AR/86,794,863,43,False,-1,108.5,ICA_46
1430,L,4050_50,AR/86,VJ/86,920,964,306,False,4050_50_950,82.8,ICA_46
1431,L,4050_50,VJ/86,FA/86,966,981,360,False,4050_50_950,25.7,ICA_46
1432,L,4050_50,FA/86,CPH/86,987,1112,494,True,4050_50_950,230.2,ICA_46
2188,L,75,CPH/86,FA/86,1166,1294,248,True,75_975,230.2,ICA_46
2189,L,75,FA/86,VJ/86,1298,1311,161,False,75_975,25.7,ICA_46
2190,L,75,VJ/86,AR/86,1313,1358,131,False,75_975,82.8,ICA_46
47,IC,121,KH/86,FA/86,350,482,212,True,121_2321_421_4121,220.6,ICA_47
2173,L,723,FA/86,STR/86,523,648,67,False,23_4023_723,155.4,ICA_47
2179,L,738,STR/86,FA/86,664,794,82,False,4038_38_738,155.4,ICA_47
211,IC,140,FA/86,KK/86,836,979,236,True,140_2340_4140_440,223.7,ICA_47
414,IC,165,KK/86,FA/86,1001,1142,395,True,165_2365_465_4165,223.7,ICA_47
417,IC,168,FA/86,KH/86,1256,1390,58,True,168_2368_4168_468,220.6,ICA_47
1369,RV,4003,AB/86,ABL/86,358,368,3,False,-1,5.5,ICA_48
1480,IC,4120_120,ABL/86,AR/86,368,463,377,False,-1,145.3,ICA_48
1481,IC,4120_120,AR/86,FA/86,470,531,254,False,-1,108.5,ICA_48
122,IC,124,FA/86,KH/86,596,730,135,True,124_2324_4124_424,220.6,ICA_48
140,RØ,1249,KH/86,NF/86,788,863,99,False,-1,144.7,ICA_48
2008,RØ,4844,NF/86,NÆ/86,907,946,53,False,2244_4446_3446_4844,56.2,ICA_48
542,RØ,2244,NÆ/86,HG/86,958,1082,319,True,2244_4446_3446_4844,136.9,ICA_48
1680,RØ,4275,HG/86,RO/86,1108,1193,84,True,-1,77.5,ICA_48
1005,RØ,270,RO/86,CPH/86,1400,1434,10,True,-1,37.9,ICA_48
1369,RV,4003,AB/86,ABL/86,358,368,3,False,-1,5.5,ICA_49
1480,IC,4120_120,ABL/86,AR/86,368,463,377,False,-1,145.3,ICA_49
1394,L,4026_26,AR/86,VJ/86,560,604,226,False,4026_26_926,82.8,ICA_49
1395,L,4026_26,VJ/86,FA/86,606,621,257,False,4026_26_926,25.7,ICA_49
1396,L,4026_26,FA/86,CPH/86,627,752,373,True,4026_26_926,230.2,ICA_49
2037,L,55_4055,CPH/86,FA/86,866,994,441,True,-1,230.2,ICA_49
2038,L,55_4055,FA/86,VJ/86,998,1011,379,False,-1,25.7,ICA_49
2039,L,55_4055,VJ/86,AR/86,1013,1058,330,False,-1,82.8,ICA_49
1162,RV,2968,AR/86,FA/86,1178,1246,38,False,-1,108.5,ICA_49
420,IC,172,FA/86,KH/86,1316,1450,61,True,172_2374_4172_474,220.6,ICA_49
214,IC,1401_101_4101,CPH/86,KH/86,12,25,74,True,-1,11.8,ICA_5
2455,M,9676,KH/86,KK/86,64,70,0,True,-1,3.1,ICA_5
155,IC,125_4125,KK/86,FA/86,401,542,305,True,-1,223.7,ICA_5
156,IC,125_4125,FA/86,AR/86,549,608,115,False,-1,108.5,ICA_5
157,IC,125_4125,AR/86,ABL/86,615,704,77,False,-1,145.3,ICA_5
1417,L,4042_42,ABL/86,AR/86,706,793,109,False,4042_42_942,145.3,ICA_5
1418,L,4042_42,AR/86,VJ/86,800,844,267,False,4042_42_942,82.8,ICA_5
1419,L,4042_42,VJ/86,FA/86,846,861,298,False,4042_42_942,25.7,ICA_5
1420,L,4042_42,FA/86,CPH/86,867,992,419,True,4042_42_942,230.2,ICA_5
2150,L,67_4067,CPH/86,FA/86,1047,1174,380,True,67_4067_967,230.2,ICA_5
2151,L,67_4067,FA/86,VJ/86,1178,1191,270,False,67_4067_967,25.7,ICA_5
2152,L,67_4067,VJ/86,AR/86,1193,1238,233,False,67_4067_967,82.8,ICA_5
2153,L,67_4067,AR/86,AB/86,1245,1313,87,False,67_4067_967,139.8,ICA_5
640,IC,2317,ES/86,FA/86,362,427,86,True,1417_117_2317_417_4117,88.5,ICA_50
1566,IC,417_4117,FA/86,AR/86,429,488,213,False,1417_117_2317_417_4117,108.5,ICA_50
1400,L,4030_30,AR/86,VJ/86,620,664,253,False,-1,82.8,ICA_50
1401,L,4030_30,VJ/86,FA/86,666,681,278,False,-1,25.7,ICA_50
1402,L,4030_30,FA/86,CPH/86,687,812,333,True,-1,230.2,ICA_50
2097,L,59_4059,CPH/86,FA/86,926,1054,653,True,59_4059_959,230.2,ICA_50
2098,L,59_4059,FA/86,VJ/86,1058,1071,407,False,59_4059_959,25.7,ICA_50
2099,L,59_4059,VJ/86,AR/86,1073,1118,355,False,59_4059_959,82.8,ICA_50
1180,RV,2980,AR/86,FA/86,1358,1426,54,False,-1,108.5,ICA_50
1381,L,4018_18,AB/86,AR/86,363,433,197,False,4018_18_918,139.8,ICA_51
1382,L,4018_18,AR/86,VJ/86,440,484,485,False,4018_18_918,82.8,ICA_51
1383,L,4018_18,VJ/86,FA/86,486,501,467,False,4018_18_918,25.7,ICA_51
1384,L,4018_18,FA/86,CPH/86,507,632,492,True,4018_18_918,230.2,ICA_51
1971,L,47_4047,CPH/86,FA/86,746,874,365,True,47_4047_747,230.2,ICA_51
1972,L,47_4047,FA/86,VJ/86,878,891,383,False,47_4047_747,25.7,ICA_51
1973,L,47_4047,VJ/86,AR/86,893,938,305,False,47_4047_747,82.8,ICA_51
1974,L,47_4047,AR/86,ABL/86,945,1028,249,False,47_4047_747,145.3,ICA_51
1535,IC,4168_468,ABL/86,AR/86,1088,1183,26,False,168_2368_4168_468,145.3,ICA_51
1536,IC,4168_468,AR/86,FA/86,1190,1249,52,False,168_2368_4168_468,108.5,ICA_51
715,IC,2368,FA/86,ES/86,1251,1314,55,True,168_2368_4168_468,88.5,ICA_51
1381,L,4018_18,AB/86,AR/86,363,433,197,False,4018_18_918,139.8,ICA_52
1382,L,4018_18,AR/86,VJ/86,440,484,485,False,4018_18_918,82.8,ICA_52
1383,L,4018_18,VJ/86,FA/86,486,501,467,False,4018_18_918,25.7,ICA_52
1384,L,4018_18,FA/86,CPH/86,507,632,492,True,4018_18_918,230.2,ICA_52
1971,L,47_4047,CPH/86,FA/86,746,874,365,True,47_4047_747,230.2,ICA_52
1972,L,47_4047,FA/86,VJ/86,878,891,383,False,47_4047_747,25.7,ICA_52
1973,L,47_4047,VJ/86,AR/86,893,938,305,False,47_4047_747,82.8,ICA_52
1974,L,47_4047,AR/86,ABL/86,945,1028,249,False,47_4047_747,145.3,ICA_52
1459,L,4070_70,ABL/86,AR/86,1126,1213,37,False,-1,145.3,ICA_52
1460,L,4070_70,AR/86,VJ/86,1220,1264,183,False,-1,82.8,ICA_52
1461,L,4070_70,VJ/86,FA/86,1266,1281,173,False,-1,25.7,ICA_52
1462,L,4070_70,FA/86,CPH/86,1287,1412,170,True,-1,230.2,ICA_52
71,RØ,1221,KH/86,NF/86,364,449,79,False,1221_2219_2221_4821,144.7,ICA_53
1987,RØ,4816,NF/86,NÆ/86,487,526,25,False,2216_4418_4816,56.2,ICA_53
484,RØ,2216,NÆ/86,HG/86,538,662,199,True,2216_4418_4816,136.9,ICA_53
563,RØ,2257_4857,HG/86,NÆ/86,838,962,305,True,-1,136.9,ICA_53
564,RØ,2257_4857,NÆ/86,NF/86,973,1012,48,False,-1,56.2,ICA_53
2017,RØ,4852,NF/86,NÆ/86,1027,1066,21,False,2252_4454_4852,56.2,ICA_53
556,RØ,2252,NÆ/86,HG/86,1078,1202,89,True,2252_4454_4852,136.9,ICA_53
456,RØ,2085_1285,HG/86,KH/86,1258,1313,48,True,-1,46.2,ICA_53
2422,M,9387,KH/86,CPH/86,1321,1334,0,True,-1,11.8,ICA_53
1980,RØ,4808_2208,NF/86,NÆ/86,366,405,16,False,-1,56.2,ICA_54
1981,RØ,4808_2208,NÆ/86,HG/86,418,542,481,True,-1,136.9,ICA_54
538,RØ,2241_4841,HG/86,NÆ/86,598,722,106,True,-1,136.9,ICA_54
539,RØ,2241_4841,NÆ/86,NF/86,733,772,18,False,-1,56.2,ICA_54
2002,RØ,4836,NF/86,NÆ/86,787,826,29,False,2236_4438_3438_4836,56.2,ICA_54
528,RØ,2236,NÆ/86,HG/86,838,962,323,True,2236_4438_3438_4836,136.9,ICA_54
584,RØ,2269_4869,HG/86,NÆ/86,1018,1142,155,True,-1,136.9,ICA_54
585,RØ,2269_4869,NÆ/86,NF/86,1153,1192,24,False,-1,56.2,ICA_54
1502,IC,413_4113,FA/86,AR/86,369,428,167,False,1413_113_2308_2313_413_4113,108.5,ICA_55
1503,IC,413_4113,AR/86,ABL/86,435,524,178,False,1413_113_2308_2313_413_4113,145.3,ICA_55
1493,IC,4132_432,ABL/86,AR/86,548,643,92,False,132_2332_4132_432,145.3,ICA_55
1494,IC,4132_432,AR/86,FA/86,650,709,96,False,132_2332_4132_432,108.5,ICA_55
659,IC,2332,FA/86,ES/86,711,774,82,True,132_2332_4132_432,88.5,ICA_55
687,IC,2349,ES/86,FA/86,843,907,88,True,149_2349_449_4149,88.5,ICA_55
1790,IC,449_4149,FA/86,AR/86,909,968,286,False,149_2349_449_4149,108.5,ICA_55
1791,IC,449_4149,AR/86,ABL/86,975,1064,302,False,149_2349_449_4149,145.3,ICA_55
1459,L,4070_70,ABL/86,AR/86,1126,1213,37,False,-1,145.3,ICA_55
1460,L,4070_70,AR/86,VJ/86,1220,1264,183,False,-1,82.8,ICA_55
1461,L,4070_70,VJ/86,FA/86,1266,1281,173,False,-1,25.7,ICA_55
1462,L,4070_70,FA/86,CPH/86,1287,1412,170,True,-1,230.2,ICA_55
2225,IC,815,OD/86,ES/86,369,456,88,True,-1,142.3,ICA_56
656,IC,2329,ES/86,FA/86,543,607,30,True,129_2329_429_4129,88.5,ICA_56
2176,L,731,FA/86,STR/86,643,768,72,False,31_4031_731,155.4,ICA_56
2182,L,746,STR/86,FA/86,784,914,124,False,4046_46_746,155.4,ICA_56
2440,L,951,FA/86,SDB/86,941,1032,111,True,51_4051_951,136.5,ICA_56
2449,L,966,SDB/86,FA/86,1124,1217,32,True,4066_66_966,136.5,ICA_56
2156,M,7085,FA/86,AR/86,1315,1395,0,False,-1,108.5,ICA_56
773,RØ,2423,KH/86,NÆ/86,377,442,43,True,-1,79.2,ICA_57
758,RØ,2412,NÆ/86,KK/86,456,532,231,True,1533_2412_3810_4210,82.3,ICA_57
315,RØ,1533,KK/86,KB/86,533,625,95,False,1533_2412_3810_4210,113.7,ICA_57
303,RØ,1528,KB/86,KK/86,697,787,102,False,1528_2451,113.7,ICA_57
813,RØ,2451,KK/86,NÆ/86,788,862,78,True,1528_2451,82.3,ICA_57
1756,RØ,4442_3442,NÆ/86,KH/86,906,973,90,True,2240_4442_3442_4840,79.2,ICA_57
1757,RØ,4442_3442,KH/86,HG/86,976,1026,214,True,2240_4442_3442_4840,46.2,ICA_57
1680,RØ,4275,HG/86,RO/86,1108,1193,84,True,-1,77.5,ICA_57
1005,RØ,270,RO/86,CPH/86,1400,1434,10,True,-1,37.9,ICA_57
1376,L,4014_14,AR/86,VJ/86,380,424,413,False,-1,82.8,ICA_58
1377,L,4014_14,VJ/86,FA/86,426,441,462,False,-1,25.7,ICA_58
1378,L,4014_14,FA/86,CPH/86,447,572,663,True,-1,230.2,ICA_58
1708,L,43_4043,CPH/86,FA/86,686,814,324,True,43_4043_943,230.2,ICA_58
1709,L,43_4043,FA/86,VJ/86,818,831,278,False,43_4043_943,25.7,ICA_58
1710,L,43_4043,VJ/86,AR/86,833,878,261,False,43_4043_943,82.8,ICA_58
1711,L,43_4043,AR/86,ABL/86,885,968,169,False,43_4043_943,145.3,ICA_58
1527,IC,4160_460,ABL/86,AR/86,968,1063,113,False,160_2360_4160_460,145.3,ICA_58
1528,IC,4160_460,AR/86,FA/86,1070,1129,87,False,160_2360_4160_460,108.5,ICA_58
703,IC,2360,FA/86,ES/86,1131,1194,44,True,160_2360_4160_460,88.5,ICA_58
730,IC,2377,ES/86,FA/86,1263,1327,48,True,177_2377_477,88.5,ICA_58
1965,IC,477,FA/86,AR/86,1329,1400,48,False,177_2377_477,108.5,ICA_58
1376,L,4014_14,AR/86,VJ/86,380,424,413,False,-1,82.8,ICA_59
1377,L,4014_14,VJ/86,FA/86,426,441,462,False,-1,25.7,ICA_59
1378,L,4014_14,FA/86,CPH/86,447,572,663,True,-1,230.2,ICA_59
1708,L,43_4043,CPH/86,FA/86,686,814,324,True,43_4043_943,230.2,ICA_59
1709,L,43_4043,FA/86,VJ/86,818,831,278,False,43_4043_943,25.7,ICA_59
1710,L,43_4043,VJ/86,AR/86,833,878,261,False,43_4043_943,82.8,ICA_59
1711,L,43_4043,AR/86,ABL/86,885,968,169,False,43_4043_943,145.3,ICA_59
1447,L,4062_62,ABL/86,AR/86,1006,1093,90,False,4062_62_762,145.3,ICA_59
1448,L,4062_62,AR/86,VJ/86,1100,1144,147,False,4062_62_762,82.8,ICA_59
1449,L,4062_62,VJ/86,FA/86,1146,1161,139,False,4062_62_762,25.7,ICA_59
1450,L,4062_62,FA/86,CPH/86,1167,1292,205,True,4062_62_762,230.2,ICA_59
1577,IC,4192,AB/86,AR/86,25,103,4,False,-1,139.8,ICA_6
2162,M,7098,AR/86,FA/86,145,225,0,False,-1,108.5,ICA_6
1078,RV,2909,FA/86,AR/86,314,383,41,False,-1,108.5,ICA_6
1090,RV,2916,AR/86,FA/86,398,466,117,False,-1,108.5,ICA_6
16,IC,116,FA/86,HGL/86,476,625,169,True,116_2316_4116_416,225.8,ICA_6
2312,IC,859,HGL/86,OD/86,916,1020,561,True,259_859,163.3,ICA_6
1376,L,4014_14,AR/86,VJ/86,380,424,413,False,-1,82.8,ICA_60
1377,L,4014_14,VJ/86,FA/86,426,441,462,False,-1,25.7,ICA_60
1378,L,4014_14,FA/86,CPH/86,447,572,663,True,-1,230.2,ICA_60
1971,L,47_4047,CPH/86,FA/86,746,874,365,True,47_4047_747,230.2,ICA_60
1972,L,47_4047,FA/86,VJ/86,878,891,383,False,47_4047_747,25.7,ICA_60
1973,L,47_4047,VJ/86,AR/86,893,938,305,False,47_4047_747,82.8,ICA_60
1147,RV,2956,AR/86,FA/86,998,1066,193,False,-1,108.5,ICA_60
1153,RV,2961,FA/86,AR/86,1094,1163,30,False,-1,108.5,ICA_60
1549,IC,4175,AR/86,AB/86,1365,1439,25,False,-1,139.8,ICA_60
742,L,23_4023,CPH/86,FA/86,386,514,414,True,23_4023_723,230.2,ICA_61
743,L,23_4023,FA/86,VJ/86,518,531,253,False,23_4023_723,25.7,ICA_61
744,L,23_4023,VJ/86,AR/86,533,578,226,False,23_4023_723,82.8,ICA_61
745,L,23_4023,AR/86,ABL/86,585,668,49,False,23_4023_723,145.3,ICA_61
1506,IC,4140_440,ABL/86,AR/86,668,763,103,False,140_2340_4140_440,145.3,ICA_61
1507,IC,4140_440,AR/86,FA/86,770,829,113,False,140_2340_4140_440,108.5,ICA_61
671,IC,2340,FA/86,ES/86,831,894,108,True,140_2340_4140_440,88.5,ICA_61
699,RV,2357_2957,ES/86,FA/86,964,1029,146,True,-1,88.5,ICA_61
700,RV,2357_2957,FA/86,AR/86,1034,1103,243,False,-1,108.5,ICA_61
1177,RV,2976,AR/86,FA/86,1298,1366,45,False,-1,108.5,ICA_61
742,L,23_4023,CPH/86,FA/86,386,514,414,True,23_4023_723,230.2,ICA_62
743,L,23_4023,FA/86,VJ/86,518,531,253,False,23_4023_723,25.7,ICA_62
744,L,23_4023,VJ/86,AR/86,533,578,226,False,23_4023_723,82.8,ICA_62
1418,L,4042_42,AR/86,VJ/86,800,844,267,False,4042_42_942,82.8,ICA_62
1419,L,4042_42,VJ/86,FA/86,846,861,298,False,4042_42_942,25.7,ICA_62
1420,L,4042_42,FA/86,CPH/86,867,992,419,True,4042_42_942,230.2,ICA_62
2150,L,67_4067,CPH/86,FA/86,1047,1174,380,True,67_4067_967,230.2,ICA_62
2151,L,67_4067,FA/86,VJ/86,1178,1191,270,False,67_4067_967,25.7,ICA_62
2152,L,67_4067,VJ/86,AR/86,1193,1238,233,False,67_4067_967,82.8,ICA_62
44,RØ,1208,NF/86,KH/86,398,475,395,False,-1,144.7,ICA_63
208,IC,137,KH/86,FA/86,590,722,85,True,137_2337_437_4137,220.6,ICA_63
1704,IC,437_4137,FA/86,AR/86,729,788,135,False,137_2337_437_4137,108.5,ICA_63
1705,IC,437_4137,AR/86,ABL/86,795,884,127,False,137_2337_437_4137,145.3,ICA_63
1523,IC,4156_456,ABL/86,AR/86,908,1003,142,False,156_2356_4156_456,145.3,ICA_63
1524,IC,4156_456,AR/86,FA/86,1010,1069,151,False,156_2356_4156_456,108.5,ICA_63
696,IC,2356,FA/86,ES/86,1071,1134,82,True,156_2356_4156_456,88.5,ICA_63
721,IC,2371,ES/86,FA/86,1203,1267,78,True,173_2371_471,88.5,ICA_63
727,IC,2376,FA/86,ES/86,1392,1455,55,True,181_2376,88.5,ICA_63
44,RØ,1208,NF/86,KH/86,398,475,395,False,-1,144.7,ICA_64
95,RØ,1237,KH/86,NF/86,608,683,71,False,-1,144.7,ICA_64
80,RØ,1228,NF/86,KH/86,698,775,98,False,-1,144.7,ICA_64
1746,RØ,4434_3434,KH/86,HG/86,856,906,194,True,2232_4434_3434_4832,46.2,ICA_64
577,RØ,2265_4865,HG/86,NÆ/86,958,1082,340,True,-1,136.9,ICA_64
578,RØ,2265_4865,NÆ/86,NF/86,1093,1132,20,False,-1,56.2,ICA_64
44,RØ,1208,NF/86,KH/86,398,475,395,False,-1,144.7,ICA_65
234,IC,141_4141,KH/86,FA/86,650,782,121,True,-1,220.6,ICA_65
235,IC,141_4141,FA/86,AR/86,789,848,111,False,-1,108.5,ICA_65
236,IC,141_4141,AR/86,ABL/86,855,944,150,False,-1,145.3,ICA_65
1441,L,4058_58,ABL/86,AR/86,946,1033,160,False,4058_58_958,145.3,ICA_65
1442,L,4058_58,AR/86,VJ/86,1040,1084,251,False,4058_58_958,82.8,ICA_65
1443,L,4058_58,VJ/86,FA/86,1086,1101,280,False,4058_58_958,25.7,ICA_65
1444,L,4058_58,FA/86,CPH/86,1107,1232,309,True,4058_58_958,230.2,ICA_65
1308,RØ,3810,NF/86,NÆ/86,403,442,47,False,1533_2412_3810_4210,56.2,ICA_66
1586,RØ,4210,NÆ/86,HG/86,448,572,520,True,1533_2412_3810_4210,136.9,ICA_66
552,RØ,2249_4849,HG/86,NÆ/86,718,842,109,True,-1,136.9,ICA_66
553,RØ,2249_4849,NÆ/86,NF/86,853,892,38,False,-1,56.2,ICA_66
2011,RØ,4848,NF/86,NÆ/86,967,1006,34,False,2248_4450_3450_4848,56.2,ICA_66
549,RØ,2248,NÆ/86,HG/86,1018,1142,109,True,2248_4450_3450_4848,136.9,ICA_66
1686,RØ,4283,HG/86,KH/86,1228,1283,78,True,-1,46.2,ICA_66
2422,M,9387,KH/86,CPH/86,1321,1334,0,True,-1,11.8,ICA_66
2383,L,918,SDB/86,FA/86,404,497,87,True,4018_18_918,136.5,ICA_67
2392,L,927,FA/86,SDB/86,581,672,64,True,27_4027_927,136.5,ICA_67
2431,L,942,SDB/86,FA/86,764,857,67,True,4042_42_942,136.5,ICA_67
2076,IC,5761,FA/86,FLB/80,870,953,49,True,-1,121.6,ICA_67
2073,IC,5760,FLB/80,FA/86,965,1050,21,True,-1,121.6,ICA_67
354,IC,156,FA/86,KK/86,1076,1219,85,True,156_2356_4156_456,223.7,ICA_67
2126,M,6370,KK/86,KH/86,1311,1317,0,True,-1,3.1,ICA_67
457,RØ,2085_1285,KH/86,NF/86,1327,1415,87,False,-1,144.7,ICA_67
1474,IC,4116_416,AR/86,FA/86,410,469,239,False,116_2316_4116_416,108.5,ICA_68
16,IC,116,FA/86,HGL/86,476,625,169,True,116_2316_4116_416,225.8,ICA_68
408,IC,161,HGL/86,FA/86,934,1082,519,True,161_2361_461_4161,225.8,ICA_68
405,IC,160,FA/86,KH/86,1136,1270,80,True,160_2360_4160_460,220.6,ICA_68
2422,M,9387,KH/86,CPH/86,1321,1334,0,True,-1,11.8,ICA_68
514,RØ,2229_4829,HG/86,NÆ/86,418,542,398,True,-1,136.9,ICA_69
1733,RØ,4422,NÆ/86,KK/86,606,682,61,True,2220_4422_4820,82.3,ICA_69
266,IC,149,KK/86,FA/86,761,902,141,True,149_2349_449_4149,223.7,ICA_69
1790,IC,449_4149,FA/86,AR/86,909,968,286,False,149_2349_449_4149,108.5,ICA_69
1791,IC,449_4149,AR/86,ABL/86,975,1064,302,False,149_2349_449_4149,145.3,ICA_69
1545,IC,4172_474,ABL/86,AR/86,1148,1243,31,False,172_2374_4172_474,145.3,ICA_69
1546,IC,4172_474,AR/86,FA/86,1250,1309,95,False,172_2374_4172_474,108.5,ICA_69
724,IC,2374,FA/86,ES/86,1311,1374,35,True,172_2374_4172_474,88.5,ICA_69
433,IC,190_1490,AR/86,FA/86,40,111,35,False,-1,108.5,ICA_7
434,IC,190_1490,FA/86,KH/86,116,265,151,True,-1,220.6,ICA_7
435,IC,190_1490,KH/86,CPH/86,279,292,132,True,-1,11.8,ICA_7
438,L,19_4019,CPH/86,FA/86,326,454,332,True,19_4019_919,230.2,ICA_7
439,L,19_4019,FA/86,VJ/86,458,471,300,False,19_4019_919,25.7,ICA_7
440,L,19_4019,VJ/86,AR/86,473,518,232,False,19_4019_919,82.8,ICA_7
441,L,19_4019,AR/86,ABL/86,525,608,63,False,19_4019_919,145.3,ICA_7
1497,IC,4136_136,ABL/86,AR/86,608,703,105,False,-1,145.3,ICA_7
1498,IC,4136_136,AR/86,FA/86,710,771,103,False,-1,108.5,ICA_7
1499,IC,4136_136,FA/86,HGL/86,776,929,250,True,-1,225.8,ICA_7
2320,IC,863,HGL/86,OD/86,976,1080,583,True,263_863,163.3,ICA_7
1981,RØ,4808_2208,NÆ/86,HG/86,418,542,481,True,-1,136.9,ICA_70
545,RØ,2245_4845,HG/86,NÆ/86,658,782,110,True,-1,136.9,ICA_70
546,RØ,2245_4845,NÆ/86,NF/86,793,832,22,False,-1,56.2,ICA_70
2005,RØ,4840,NF/86,NÆ/86,847,886,42,False,2240_4442_3442_4840,56.2,ICA_70
535,RØ,2240,NÆ/86,HG/86,898,1022,415,True,2240_4442_3442_4840,136.9,ICA_70
597,RØ,2273_4873,HG/86,NÆ/86,1078,1202,98,True,-1,136.9,ICA_70
598,RØ,2273_4873,NÆ/86,NF/86,1213,1252,29,False,-1,56.2,ICA_70
2170,L,722,STR/86,FA/86,424,554,75,False,4022_22_722,155.4,ICA_71
1106,RV,2929,FA/86,AR/86,614,683,34,False,-1,108.5,ICA_71
1511,IC,4144_444,AR/86,FA/86,830,889,230,False,144_2344_4144_444,108.5,ICA_71
678,IC,2344,FA/86,ES/86,891,954,124,True,144_2344_4144_444,88.5,ICA_71
706,IC,2361,ES/86,FA/86,1023,1087,72,True,161_2361_461_4161,88.5,ICA_71
1159,RV,2965,FA/86,AR/86,1154,1223,19,False,-1,108.5,ICA_71
1984,RØ,4812,NF/86,NÆ/86,427,466,29,False,2212_4414_4812,56.2,ICA_72
481,RØ,2212,NÆ/86,HG/86,478,602,203,True,2212_4414_4812,136.9,ICA_72
559,RØ,2253_4853,HG/86,NÆ/86,778,902,197,True,-1,136.9,ICA_72
560,RØ,2253_4853,NÆ/86,NF/86,913,952,53,False,-1,56.2,ICA_72
137,RØ,1248,NF/86,KH/86,998,1075,104,False,-1,144.7,ICA_72
175,RØ,1269,KH/86,NF/86,1088,1163,138,False,-1,144.7,ICA_72
1485,IC,4124_424,ABL/86,AR/86,428,523,233,False,124_2324_4124_424,145.3,ICA_73
1115,RV,2936_2336,AR/86,FA/86,698,766,142,False,-1,108.5,ICA_73
1116,RV,2936_2336,FA/86,ES/86,771,834,43,True,-1,88.5,ICA_73
693,IC,2353,ES/86,FA/86,903,967,147,True,153_2353_453_4153,88.5,ICA_73
1839,IC,453_4153,FA/86,AR/86,969,1028,231,False,153_2353_453_4153,108.5,ICA_73
1840,IC,453_4153,AR/86,ABL/86,1035,1124,161,False,153_2353_453_4153,145.3,ICA_73
1557,IC,4178_4180_182,ABL/86,AB/86,1268,1280,10,False,-1,5.5,ICA_73
1382,L,4018_18,AR/86,VJ/86,440,484,485,False,4018_18_918,82.8,ICA_74
1383,L,4018_18,VJ/86,FA/86,486,501,467,False,4018_18_918,25.7,ICA_74
1384,L,4018_18,FA/86,CPH/86,507,632,492,True,4018_18_918,230.2,ICA_74
2031,L,51_4051,CPH/86,FA/86,806,934,386,True,51_4051_951,230.2,ICA_74
2032,L,51_4051,FA/86,VJ/86,938,951,322,False,51_4051_951,25.7,ICA_74
2033,L,51_4051,VJ/86,AR/86,953,998,298,False,51_4051_951,82.8,ICA_74
2034,L,51_4051,AR/86,ABL/86,1005,1088,156,False,51_4051_951,145.3,ICA_74
1557,IC,4178_4180_182,ABL/86,AB/86,1268,1280,10,False,-1,5.5,ICA_74
1382,L,4018_18,AR/86,VJ/86,440,484,485,False,4018_18_918,82.8,ICA_75
1383,L,4018_18,VJ/86,FA/86,486,501,467,False,4018_18_918,25.7,ICA_75
1384,L,4018_18,FA/86,CPH/86,507,632,492,True,4018_18_918,230.2,ICA_75
2031,L,51_4051,CPH/86,FA/86,806,934,386,True,51_4051_951,230.2,ICA_75
2032,L,51_4051,FA/86,VJ/86,938,951,322,False,51_4051_951,25.7,ICA_75
1467,L,4074_74,VJ/86,FA/86,1326,1341,15,False,-1,25.7,ICA_75
1066,L,27_4027,CPH/86,FA/86,446,574,482,True,27_4027_927,230.2,ICA_76
1067,L,27_4027,FA/86,VJ/86,578,591,231,False,27_4027_927,25.7,ICA_76
1068,L,27_4027,VJ/86,AR/86,593,638,195,False,27_4027_927,82.8,ICA_76
1069,L,27_4027,AR/86,ABL/86,645,728,65,False,27_4027_927,145.3,ICA_76
1510,IC,4144_444,ABL/86,AR/86,728,823,99,False,144_2344_4144_444,145.3,ICA_76
1511,IC,4144_444,AR/86,FA/86,830,889,230,False,144_2344_4144_444,108.5,ICA_76
239,IC,144,FA/86,HGL/86,896,1049,262,True,144_2344_4144_444,225.8,ICA_76
426,IC,177,HGL/86,FA/86,1174,1322,125,True,177_2377_477,225.8,ICA_76
1066,L,27_4027,CPH/86,FA/86,446,574,482,True,27_4027_927,230.2,ICA_77
1067,L,27_4027,FA/86,VJ/86,578,591,231,False,27_4027_927,25.7,ICA_77
1068,L,27_4027,VJ/86,AR/86,593,638,195,False,27_4027_927,82.8,ICA_77
1125,RV,2944,AR/86,FA/86,818,886,110,False,-1,108.5,ICA_77
1134,RV,2949,FA/86,AR/86,914,983,100,False,-1,108.5,ICA_77
1147,RV,2956,AR/86,FA/86,998,1066,193,False,-1,108.5,ICA_77
2196,L,763,FA/86,STR/86,1123,1248,97,False,63_4063_763,155.4,ICA_77
1096,RV,2920_2320,AR/86,FA/86,458,526,138,False,-1,108.5,ICA_78
1097,RV,2920_2320,FA/86,ES/86,531,594,37,True,-1,88.5,ICA_78
665,IC,2337,ES/86,FA/86,663,727,69,True,137_2337_437_4137,88.5,ICA_78
1119,RV,2937,FA/86,AR/86,734,803,35,False,-1,108.5,ICA_78
1131,RV,2948,AR/86,FA/86,878,946,230,False,-1,108.5,ICA_78
1144,RV,2953,FA/86,AR/86,974,1043,102,False,-1,108.5,ICA_78
1150,RV,2960,AR/86,FA/86,1058,1126,94,False,-1,108.5,ICA_78
411,IC,164,FA/86,KH/86,1196,1330,92,True,164_2364_4164_464,220.6,ICA_78
